age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
44,private,hs_grad,9,never_married,adm_clerical,not_in_family,white,female,0,0,43,united_states,0
45,private,bachelors,13,married_civ_spouse,craft_repair,husband,white,male,3103,0,40,united_states,1
48,private,hs_grad,9,divorced,sales,not_in_family,white,female,0,0,52,united_states,0
26,private,hs_grad,9,married_civ_spouse,craft_repair,husband,black,male,0,1848,60,united_states,1
35,private,hs_grad,9,never_married,craft_repair,unmarried,white,male,0,0,50,united_states,0
34,private,some_college,10,never_married,adm_clerical,unmarried,black,female,0,0,40,united_states,0
48,private,hs_grad,9,married_civ_spouse,adm_clerical,husband,white,male,0,0,70,united_states,1
54,local_gov,hs_grad,9,widowed,other_service,unmarried,black,female,0,0,40,united_states,0
21,private,hs_grad,9,never_married,machine_op_inspct,own_child,white,male,0,0,60,united_states,0
28,private,some_college,10,married_civ_spouse,exec_managerial,husband,amer_indian_eskimo,male,0,0,55,united_states,0
51,private,assoc_voc,11,married_civ_spouse,craft_repair,husband,white,male,0,0,40,canada,1
34,local_gov,hs_grad,9,married_civ_spouse,protective_serv,husband,white,male,0,0,53,united_states,1
41,local_gov,some_college,10,married_civ_spouse,protective_serv,husband,white,male,0,0,45,united_states,1
21,private,some_college,10,never_married,adm_clerical,not_in_family,white,female,0,0,27,united_states,0
26,private,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,58,united_states,1
66,private,hs_grad,9,never_married,adm_clerical,not_in_family,asian_pac_islander,female,0,0,40,united_states,0
40,private,doctorate,16,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,1977,45,hong,1
48,private,assoc_acdm,12,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
44,unknown,bachelors,13,divorced,unknown,not_in_family,white,male,0,0,50,united_states,0
41,private,bachelors,13,married_civ_spouse,protective_serv,husband,white,male,15024,0,60,united_states,1
55,local_gov,assoc_acdm,12,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,40,united_states,1
43,private,bachelors,13,divorced,sales,not_in_family,white,male,0,0,40,united_states,1
51,private,assoc_voc,11,married_civ_spouse,other_service,husband,white,male,0,0,50,germany,1
30,self_emp_not_inc,bachelors,13,married_spouse_absent,craft_repair,not_in_family,white,male,6849,0,60,united_states,0
31,local_gov,hs_grad,9,divorced,other_service,unmarried,amer_indian_eskimo,male,0,0,40,united_states,0
18,private,some_college,10,never_married,other_service,own_child,white,male,0,0,37,united_states,0
60,private,hs_grad,9,divorced,exec_managerial,not_in_family,white,female,0,1092,40,united_states,0
29,private,hs_grad,9,never_married,exec_managerial,not_in_family,asian_pac_islander,female,0,0,40,united_states,0
34,private,5th_6th,3,married_civ_spouse,farming_fishing,husband,white,male,0,0,40,mexico,0
40,self_emp_inc,masters,14,never_married,other_service,own_child,white,male,0,0,99,united_states,0
57,private,some_college,10,divorced,other_service,not_in_family,white,female,0,0,38,united_states,0
55,local_gov,bachelors,13,married_civ_spouse,prof_specialty,wife,white,female,0,0,60,united_states,0
40,self_emp_not_inc,assoc_acdm,12,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,0
26,state_gov,bachelors,13,never_married,exec_managerial,not_in_family,white,female,0,0,35,united_states,0
29,private,some_college,10,married_civ_spouse,adm_clerical,husband,amer_indian_eskimo,male,0,0,40,united_states,0
30,private,bachelors,13,married_civ_spouse,adm_clerical,wife,white,female,0,0,40,mexico,0
29,private,masters,14,never_married,sales,not_in_family,white,male,0,0,50,united_states,1
43,private,some_college,10,married_civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,1
65,private,11th,7,widowed,adm_clerical,not_in_family,white,female,0,0,8,united_states,0
19,private,some_college,10,never_married,sales,own_child,asian_pac_islander,male,0,0,35,laos,0
35,private,hs_grad,9,married_civ_spouse,sales,husband,asian_pac_islander,male,0,1887,50,iran,1
61,private,assoc_voc,11,married_civ_spouse,craft_repair,husband,white,male,0,1887,60,united_states,1
63,local_gov,hs_grad,9,married_civ_spouse,exec_managerial,wife,white,female,0,0,32,united_states,0
31,private,some_college,10,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
18,private,some_college,10,never_married,transport_moving,own_child,white,male,2907,0,30,united_states,0
29,private,bachelors,13,married_civ_spouse,sales,husband,white,male,0,0,45,united_states,1
50,private,masters,14,divorced,exec_managerial,not_in_family,white,male,0,0,62,united_states,1
49,private,7th_8th,4,married_civ_spouse,transport_moving,husband,white,male,2407,0,50,united_states,0
48,federal_gov,hs_grad,9,divorced,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
41,private,hs_grad,9,separated,handlers_cleaners,not_in_family,black,male,0,0,40,united_states,0
56,private,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,0
26,private,12th,8,never_married,other_service,unmarried,black,male,0,0,40,united_states,0
53,private,hs_grad,9,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
23,private,hs_grad,9,never_married,handlers_cleaners,not_in_family,black,male,0,0,40,united_states,0
58,private,7th_8th,4,married_civ_spouse,farming_fishing,husband,white,male,0,0,50,united_states,0
29,private,some_college,10,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,60,united_states,0
43,private,bachelors,13,married_civ_spouse,exec_managerial,husband,white,male,0,1977,50,united_states,1
31,private,some_college,10,never_married,other_service,not_in_family,white,male,0,0,30,united_states,0
53,private,assoc_voc,11,divorced,prof_specialty,unmarried,white,female,0,0,40,united_states,0
55,private,hs_grad,9,married_civ_spouse,transport_moving,husband,black,male,3411,0,40,jamaica,0
34,state_gov,doctorate,16,never_married,prof_specialty,not_in_family,white,female,0,0,60,united_states,0
28,private,some_college,10,married_civ_spouse,handlers_cleaners,husband,white,male,5013,0,55,united_states,0
22,unknown,some_college,10,never_married,unknown,not_in_family,white,female,0,0,40,united_states,0
33,private,bachelors,13,separated,prof_specialty,other_relative,black,female,0,0,40,jamaica,0
17,private,10th,6,never_married,other_service,own_child,white,female,0,0,12,united_states,0
38,private,11th,7,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
60,private,assoc_voc,11,married_civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,0
57,private,5th_6th,3,married_civ_spouse,other_service,husband,white,male,0,0,40,italy,0
39,private,hs_grad,9,divorced,sales,not_in_family,white,male,0,0,60,united_states,0
50,self_emp_not_inc,bachelors,13,married_civ_spouse,farming_fishing,husband,white,male,0,0,80,united_states,0
45,private,bachelors,13,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,40,china,0
37,private,bachelors,13,separated,exec_managerial,not_in_family,white,male,0,0,35,united_states,0
27,private,some_college,10,never_married,handlers_cleaners,not_in_family,white,male,0,0,48,united_states,0
43,private,bachelors,13,divorced,exec_managerial,not_in_family,white,female,0,0,45,united_states,1
41,private,some_college,10,divorced,tech_support,unmarried,black,female,0,0,36,united_states,0
20,private,masters,14,never_married,exec_managerial,own_child,white,male,0,0,25,united_states,0
44,private,masters,14,separated,exec_managerial,unmarried,white,female,0,0,20,united_states,0
50,private,assoc_voc,11,married_civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
54,private,hs_grad,9,widowed,exec_managerial,unmarried,white,female,0,0,45,united_states,0
31,private,bachelors,13,never_married,exec_managerial,not_in_family,white,female,0,1564,60,united_states,1
33,private,some_college,10,never_married,adm_clerical,unmarried,white,female,0,0,35,puerto_rico,0
22,private,9th,5,never_married,other_service,own_child,white,male,0,0,50,united_states,0
30,private,bachelors,13,married_civ_spouse,adm_clerical,wife,asian_pac_islander,female,0,0,40,philippines,1
22,unknown,some_college,10,never_married,unknown,own_child,asian_pac_islander,male,0,0,40,china,0
59,unknown,hs_grad,9,married_civ_spouse,unknown,husband,white,male,2407,0,60,united_states,0
57,self_emp_not_inc,some_college,10,widowed,exec_managerial,other_relative,white,male,0,0,25,united_states,0
52,local_gov,assoc_acdm,12,married_civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,1
55,local_gov,masters,14,divorced,prof_specialty,unmarried,white,female,0,0,45,united_states,0
47,private,bachelors,13,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,1
44,private,assoc_acdm,12,divorced,prof_specialty,not_in_family,white,female,0,0,40,united_states,1
42,private,masters,14,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,1
39,private,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,0
17,unknown,11th,7,never_married,unknown,own_child,white,female,0,0,15,united_states,0
26,private,hs_grad,9,never_married,adm_clerical,not_in_family,white,female,0,0,50,united_states,0
26,private,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,20,united_states,0
50,self_emp_inc,masters,14,married_civ_spouse,sales,husband,white,male,0,0,55,united_states,0
46,self_emp_not_inc,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
18,private,some_college,10,never_married,tech_support,own_child,white,male,2176,0,20,united_states,0
26,private,bachelors,13,never_married,exec_managerial,unmarried,asian_pac_islander,male,0,0,60,vietnam,0
32,private,bachelors,13,married_civ_spouse,sales,husband,white,male,0,1902,40,united_states,1
50,private,5th_6th,3,married_spouse_absent,other_service,unmarried,white,female,0,0,34,mexico,0
47,local_gov,some_college,10,married_civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,1
52,private,hs_grad,9,married_civ_spouse,other_service,wife,white,female,0,0,25,united_states,0
25,federal_gov,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
42,local_gov,11th,7,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
53,private,hs_grad,9,married_civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,0
30,private,hs_grad,9,never_married,handlers_cleaners,own_child,amer_indian_eskimo,female,0,0,8,united_states,0
23,private,1st_4th,2,never_married,farming_fishing,not_in_family,white,male,0,0,36,mexico,0
23,private,bachelors,13,never_married,exec_managerial,own_child,white,male,0,0,30,unknown,0
32,private,some_college,10,married_civ_spouse,farming_fishing,husband,white,male,0,0,60,united_states,0
29,self_emp_inc,hs_grad,9,separated,prof_specialty,other_relative,white,male,0,0,25,united_states,0
40,private,assoc_acdm,12,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
45,state_gov,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
17,unknown,10th,6,never_married,unknown,own_child,black,female,0,0,40,united_states,0
59,local_gov,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
56,private,assoc_voc,11,married_civ_spouse,sales,husband,white,male,15024,0,40,united_states,1
23,private,12th,8,never_married,craft_repair,not_in_family,white,male,0,0,50,united_states,0
25,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,48,united_states,0
27,private,9th,5,never_married,priv_house_serv,unmarried,white,female,0,0,24,mexico,0
21,private,hs_grad,9,never_married,other_service,unmarried,white,female,0,0,40,united_states,0
47,local_gov,hs_grad,9,married_civ_spouse,transport_moving,husband,white,male,5178,0,40,united_states,1
38,private,some_college,10,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,60,united_states,0
62,local_gov,masters,14,divorced,prof_specialty,not_in_family,white,female,10520,0,33,united_states,1
27,private,some_college,10,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,0
25,unknown,assoc_voc,11,never_married,unknown,own_child,white,male,0,0,90,united_states,0
27,private,hs_grad,9,never_married,other_service,own_child,black,female,0,0,40,united_states,0
40,private,some_college,10,married_civ_spouse,adm_clerical,wife,white,female,0,0,40,united_states,1
22,self_emp_not_inc,some_college,10,never_married,sales,own_child,black,male,99999,0,55,united_states,1
33,private,hs_grad,9,divorced,exec_managerial,not_in_family,white,male,0,0,60,united_states,0
28,private,assoc_voc,11,married_civ_spouse,prof_specialty,wife,white,female,0,0,5,united_states,0
29,private,hs_grad,9,never_married,transport_moving,unmarried,white,male,0,0,55,united_states,0
46,private,9th,5,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,0
65,unknown,hs_grad,9,married_civ_spouse,unknown,husband,white,male,0,0,45,germany,0
39,private,bachelors,13,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
50,private,some_college,10,married_civ_spouse,sales,wife,white,female,0,0,39,united_states,0
25,unknown,10th,6,never_married,unknown,own_child,black,male,0,0,40,united_states,0
63,private,9th,5,widowed,other_service,not_in_family,white,female,0,0,20,united_states,0
56,private,assoc_voc,11,married_civ_spouse,craft_repair,husband,white,male,0,0,48,united_states,1
56,local_gov,masters,14,married_civ_spouse,prof_specialty,husband,white,male,0,0,35,unknown,1
31,private,hs_grad,9,divorced,other_service,own_child,white,female,0,0,15,united_states,0
51,state_gov,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
17,private,11th,7,never_married,sales,own_child,white,male,0,0,5,united_states,0
27,local_gov,some_college,10,never_married,protective_serv,unmarried,asian_pac_islander,female,0,0,40,united_states,0
30,private,some_college,10,never_married,adm_clerical,own_child,white,male,0,0,45,united_states,0
18,private,some_college,10,never_married,protective_serv,own_child,white,female,0,0,20,united_states,0
41,private,some_college,10,divorced,exec_managerial,not_in_family,white,male,4650,0,40,united_states,0
29,private,hs_grad,9,never_married,sales,not_in_family,white,female,0,0,10,united_states,0
27,private,bachelors,13,married_civ_spouse,sales,husband,white,male,0,1848,55,united_states,1
25,private,10th,6,never_married,transport_moving,not_in_family,white,male,2597,0,50,united_states,0
53,private,1st_4th,2,divorced,other_service,unmarried,black,female,0,0,40,dominican_republic,0
53,private,bachelors,13,married_civ_spouse,other_service,husband,white,male,0,0,35,united_states,0
26,state_gov,hs_grad,9,never_married,craft_repair,unmarried,white,male,0,0,50,united_states,0
41,private,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,70,united_states,0
